427e3aa6,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
427e6609,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
427ea79b,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
427ed9b9,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
427f91a0,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42807694,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
4281d960,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
4286137a,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
4286b3da,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42888533,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
4288da4b,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
428a9959,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
428aa961,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42909cda,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
429199af,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4291a510,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
429224d1,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
4294c582,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42957fed,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42964a88,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
4298ecae,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
4299d69e,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
429a7d3c,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
429aabb0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
429b2116,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
429d5adb,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
429d9f31,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42a08c9b,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42a09465,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
42a31ecc,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
42a3b0e3,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42a52de3,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42a82755,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42a8aed7,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42a9c9df,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42aa0b26,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42ab119e,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42ab6df3,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42ab74df,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42ad711c,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42af6c97,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b09e05,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42b0e027,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b15ae9,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b20208,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42b208ec,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b2f12a,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42b56bf4,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b6570d,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42b71ec7,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b74efe,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b823cb,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42b86b25,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42b8fe6f,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42b9421c,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42b9fcb7,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42bb8ec7,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42be127f,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42c0095e,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
42c120aa,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42c35573,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42c83cb8,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42c880e7,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42c91af8,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42c9b51d,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42cc0057,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42cc128f,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42cf7a60,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42cfafab,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42d0bdce,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42d1a0c1,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42d1b580,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42d1cbae,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42d23191,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42d26858,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42d2ce1d,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42d33070,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42d38011,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42d41010,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42d611d1,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42d73790,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42d77056,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42d7d33a,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42d89cdb,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42d917f9,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42d973d5,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42da4aaf,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42df8f4d,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42e3392e,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42e426d1,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42e42f59,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42e533ad,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
42e5d83c,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42e6e52d,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42e7222a,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42e8023e,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42e987ba,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42e9b18c,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42ebd9d7,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42ec034b,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42ed770e,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42ed8324,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42f0300f,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42f2e0d7,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42f3129a,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42f3517c,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
42f3f4ae,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42f41c7d,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42f5d7d9,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42f61572,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
42f7471e,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42f7f1a8,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
42f83318,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42f89118,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42f8e88f,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42f9af53,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
42fadc99,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42fb4f8f,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
42fba2ca,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42fd84b1,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
42fe4d2f,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
42fecdf3,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
42ff9343,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43003547,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
430045a3,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4300534f,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
430104fa,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43019d2f,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
4301e261,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
430200b1,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
4302e4b3,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
4305176a,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4306dacb,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
430853f5,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
430b1789,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
430b36e2,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
430c9792,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
430d14fb,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
430de9c5,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
430dffa6,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
430e7bdb,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
430fc4c7,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
431021b0,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
43122450,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
431398bc,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
4314f9f2,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
431784a3,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43193580,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
431b2799,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
431b38b3,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
431b9d2f,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
431bf362,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
431dedfe,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
431e2b90,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
431f7c4d,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
43201faa,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
4320c2e6,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43211bdb,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43212b3e,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
4321e732,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
4322f5a5,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
43241e78,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
432491f5,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4324f78c,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
432582d0,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4327989a,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
43297505,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
432a8046,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
432b71dd,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
432c1e12,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
432c573d,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
432cc8fa,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
432ce319,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
432f2a24,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43301f81,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
4332e84f,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4335a4a5,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
4337c2e7,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4339186a,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
433b3d5a,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
433bf78a,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
433c0d2f,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
433cb571,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
433ce88e,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
433cf36f,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
433d4904,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
433db5bd,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43407c29,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
43411f56,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43425c83,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43431077,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4343444d,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
4345c589,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
4346437d,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
4346a614,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
4346d210,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43486e76,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
4349bcca,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
434be4cd,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
434c78db,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
434db9b1,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
434de48e,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
434e6a2d,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
434f9b87,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43524434,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
43525661,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4352992d,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
435413fd,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43542ee7,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4354a756,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
4358327a,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43585c36,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
43596b7b,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
435ac92f,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
435b92e7,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
435cba9b,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
435cc08f,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
435d2d1f,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
435ec4dc,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43607d80,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43627dad,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
436285fc,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43633fe3,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43645ffe,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4364aa87,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
436599d8,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4366c59b,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
436822ab,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
43693553,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
436dde40,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
436e13ce,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
436e79cd,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4370e75f,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43715313,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
4372d47f,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
43731407,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
4375f0c9,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
4376a19c,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
437970b0,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
437990cc,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
437a12f6,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
437bbf98,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
43816cba,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4381df42,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4384a314,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
4384e75d,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4385745c,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4387252c,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43880437,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
438884bc,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
438927c5,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
438a4c06,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
438c3b9b,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
438cd758,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
438f2593,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4390d173,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
43922bb4,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4392e21e,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4398a363,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43995cc7,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
43996953,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
439e2d91,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
439ec6cb,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
439f2c4b,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
439fc922,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43a32d17,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43a4419c,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43a44d8e,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
43a4b0b7,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
43a52810,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43a539ec,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43a5c7c6,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
43a60562,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
43a7bef8,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005
43a7fb70,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
43a83791,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43a915e6,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
43a98f14,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43ab6325,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43aba8cd,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43ac7122,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43acb57e,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43afcaf6,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43afd9d9,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955
43afee3f,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43b0497f,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b05fbf,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005
43b13442,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43b1693a,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005
43b24cb7,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b26014,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b2b862,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b3f4a8,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
43b42fe2,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
43b58d99,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b5dbc4,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b678a5,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43b6af7a,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
43b9427d,0.005,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005
43bc7746,0.005,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005
43bf91df,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43bfed06,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43c05824,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
43c081e6,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
43c15d95,0.005,0.005,0.005,0.955,0.005,0.005,0.005,0.005,0.005,0.005
